,altitude,longitude,latitude,srf_salt,srf_crust,bare_soil,crop_type
6799,1124,36.3520883,-5.8121417,No,No,No,Cereals
6800,1123,36.35283,-5.8179817,No,No,No,Cereals
6801,1110,36.338275,-5.822195,No,No,No,Cereals
6805,1539,36.4891683,-5.3353,No,No,No,Cereals
6806,1568,36.4859683,-5.3296067,No,No,No,Cereals
6807,1489,36.448135,-5.2231467,No,No,No,Cereals
6808,1495,36.454195,-5.22728,No,No,No,Cereals
6809,1498,36.4602467,-5.2271083,No,No,No,Cereals
6810,1495,36.4621667,-5.2265933,No,No,No,Cereals
6811,1239,36.6753366,-5.3152849,No,No,No,Cereals
6812,1247,36.668285,-5.3122283,No,No,No,Cereals
6813,1244,36.6701527,-5.3095014,No,No,No,Cereals
6814,1240,36.6807617,-5.309985,No,No,No,Cereals
6816,1531,36.2125341,-5.0987002,No,No,No,Cereals
6817,1527,36.2114937,-5.1000921,No,No,No,Cereals
6818,1516,36.2261517,-5.09678,No,No,No,Cereals
6821,1265,36.473005,-5.7334917,No,No,No,Cereals
6822,1276,36.47266,-5.730485,No,No,No,Cereals
6823,1277,36.4689483,-5.7294483,No,No,No,Cereals
6826,933,37.3320049,-5.976114,No,No,No,Cereals
6832,1107,37.1599833,-5.9055017,No,No,No,Cereals
6833,1107,37.1572017,-5.9107483,No,No,No,Cereals
6834,1095,37.1545667,-5.9021183,No,No,No,Cereals
6835,1104,37.166775,-5.9115283,No,No,No,Cereals
6836,589,38.1093645,-5.5035444,No,No,No,Cereals
6839,581,38.0967433,-5.50287,No,No,No,Cereals
6844,1284,35.7886792,-7.5269404,No,No,No,Oilcrops
6846,1285,35.782415,-7.5253593,No,No,No,Oilcrops
6847,1282,35.7824029,-7.522747,No,No,No,Oilcrops
6848,781,35.7943214,-7.2371911,No,No,No,Cereals
6851,801,35.7937502,-7.2352706,No,No,No,Cereals
6864,1812,35.5411766,-8.1049957,No,No,No,Cereals
6865,1785,35.5306462,-8.1002922,No,No,No,"Other crops (e.g., rubber)"
6869,16,39.0177151,-8.0954467,No,No,No,Roots and tubers
6896,63,39.1297718,-7.0036973,No,No,No,Oilcrops
6897,47,39.1281791,-7.0063863,No,No,No,Fruits
6898,56,39.1316904,-6.995473,No,No,No,Oilcrops
6899,55,39.14155,-6.9987917,No,No,No,Oilcrops
6902,109,38.4232579,-6.6957212,No,No,No,Cereals
6906,254,38.3222226,-6.5070718,No,No,No,Cereals
6908,23,38.7424094,-6.3644485,No,No,No,Cereals
6909,-8,38.7428326,-6.3667646,No,No,No,Roots and tubers
6917,93,38.5560141,-6.0943453,No,No,No,Cereals
6918,263,38.5515106,-6.0805299,No,No,No,Cereals
6924,928,14.3530579,-11.3081616,No,No,No,Cereals
6925,1061,35.5729357,-6.0230514,No,No,No,Cereals
6926,1079,35.5664079,-6.0268186,No,No,No,Cereals
6927,1112,35.6419967,-6.8228083,No,No,No,Cereals
6929,963,35.7472645,-6.5720647,No,No,No,Cereals
6930,972,35.7544499,-6.5774412,No,No,No,Cereals
6931,954,35.7588532,-6.5675376,No,No,No,Cereals
6932,924,35.7570102,-6.5670464,No,No,No,Cereals
6933,886,35.635938,-6.8306014,No,No,No,Cereals
6934,915,35.6340635,-6.8249306,No,No,No,Cereals
6935,1017,36.0318616,-5.9845486,No,No,No,Cereals
6936,1036,36.0280558,-5.9783658,No,No,No,Cereals
6937,1019,36.0249667,-5.98498,No,No,No,Cereals
6938,1033,36.0293785,-5.9694854,No,No,No,Cereals
6939,1079,35.739303,-5.9818536,No,No,No,Oilcrops
6940,1014,34.1653337,-8.6335798,Yes,Yes,Yes,Cereals
6941,1035,34.1544312,-8.6310179,Yes,Yes,No,Cereals
6942,1035,34.1524677,-8.6378204,Yes,Yes,Yes,Cereals
6943,1027,34.1494947,-8.6365165,Yes,Yes,No,Cereals
6944,1357,15.3735685,-10.9042842,No,No,No,Fodder plants
6945,1076,34.7171374,-8.2982898,No,No,No,Cereals
6946,1120,34.712156,-8.3040873,No,No,No,Cereals
6947,1075,34.7085711,-8.3000502,No,No,No,Cereals
6948,1069,34.709022,-8.2892546,No,No,No,Cereals
6957,1118,33.7383261,-9.2864396,No,No,No,Fodder plants
6960,2164,33.4627891,-8.8195685,No,No,No,Roots and tubers
6961,2168,33.4621164,-8.8163655,No,No,No,Roots and tubers
6962,2106,33.4605726,-8.8088906,No,No,No,Roots and tubers
6963,2027,33.4467764,-8.8091607,No,No,No,Roots and tubers
6966,1360,15.3735323,-10.9044627,No,No,No,Fodder plants
6973,1327,33.2415012,-8.2045644,No,No,No,Cereals
6976,1264,33.2334616,-8.2133402,No,No,No,Cereals
6977,1420,33.2054883,-8.0212302,No,No,No,Cereals
6978,1436,33.2028732,-8.0168777,No,No,No,"Other crops (e.g., rubber)"
6979,1451,33.2064601,-8.033885,No,No,No,Cereals
6982,1390,33.5837766,-8.1922503,No,No,No,Cereals
6983,1391,33.584654,-8.1943803,No,No,No,Cereals
6985,809,33.0106366,-8.4907754,No,No,No,"Other crops (e.g., rubber)"
6986,802,33.0053844,-8.5002653,No,No,No,Cereals
6987,808,33.0037587,-8.4970365,No,No,No,Cereals
6988,1357,15.373042,-10.9048152,No,No,No,Fodder plants
6989,813,33.0038594,-8.4903834,No,No,No,Cereals
6992,1107,32.7558812,-8.227495,No,No,No,Cereals
6993,1118,32.7575126,-8.220112,No,No,No,Cereals
6998,1519,33.4280683,-8.5548463,No,No,No,Cereals
7000,1478,33.4218441,-8.5431936,No,No,No,"Other crops (e.g., rubber)"
7002,1224,33.7461046,-9.2759349,No,No,No,Cereals
7003,383,38.0485351,-9.8507726,No,No,No,Cereals
7004,388,38.0465596,-9.8630845,No,No,No,"Other crops (e.g., rubber)"
7005,492,38.0555551,-9.8582539,No,No,No,"Other crops (e.g., rubber)"
7007,293,38.5062469,-10.1515982,No,No,No,Cereals
7008,266,38.5122366,-10.1387775,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7009,439,38.8451967,-10.3652922,No,No,No,"Other crops (e.g., rubber)"
7010,457,38.8434698,-10.361256,No,No,No,Cereals
7011,435,38.8479392,-10.3644951,No,No,No,Cereals
7012,427,38.8561666,-10.3635473,No,No,No,Cereals
7013,365,38.2406156,-10.3666835,No,No,No,Cereals
7014,367,38.2467748,-10.3687868,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7015,346,38.2495195,-10.3681746,No,No,No,"Other crops (e.g., rubber)"
7019,466,37.9087826,-10.4563365,No,No,No,Cereals
7021,246,38.5134379,-10.1402261,No,No,No,Cereals
7022,298,38.5180989,-10.1426481,No,No,No,Cereals
7023,203,38.7606918,-9.9332625,No,No,No,Cereals
7024,213,38.75947,-9.9330385,No,No,No,Cereals
7025,222,38.7586615,-9.9370846,No,No,No,Cereals
7026,219,38.7481848,-9.9317025,No,No,No,Cereals
7027,219,39.1291109,-9.8955709,No,No,No,Cereals
7028,314,39.1307136,-9.8996214,No,No,No,"Other crops (e.g., rubber)"
7029,288,39.1374244,-9.9000957,No,No,No,Cereals
7030,299,39.1390389,-9.9013433,No,No,No,"Other crops (e.g., rubber)"
7031,1358,15.3736572,-10.9047624,No,No,No,Fodder plants
7036,131,39.4112702,-9.2957515,No,No,No,Cereals
7039,73,39.4037405,-9.3011115,No,No,No,Cereals
7044,14,39.2362206,-8.6122436,No,No,No,Cereals
7045,30,39.2244965,-8.6147858,No,No,No,Cereals
7046,42,39.2290843,-8.6249828,No,No,No,Cereals
7048,387,38.8544315,-8.4029881,No,No,No,Cereals
7054,1786,33.2735304,-9.0744073,No,No,No,Cereals
7055,1774,33.2609904,-9.0737335,No,No,No,Cereals
7056,1893,33.202194,-9.1737089,No,No,No,"Other crops (e.g., rubber)"
7057,1885,33.202855,-9.1750586,No,No,No,"Other crops (e.g., rubber)"
7058,1870,33.1988074,-9.1764594,No,No,No,"Other crops (e.g., rubber)"
7059,1864,33.1968415,-9.1773969,No,No,No,"Other crops (e.g., rubber)"
7060,1399,32.865301,-9.2518407,No,No,No,"Other crops (e.g., rubber)"
7061,1400,32.867275,-9.2511029,No,No,No,Cereals
7062,1412,32.8751288,-9.2487206,No,No,No,"Other crops (e.g., rubber)"
7069,1513,32.524756,-9.1635656,No,No,No,Cereals
7070,1493,32.5279301,-9.1531399,No,No,No,Cereals
7074,1395,32.3137505,-8.937011,No,No,No,Cereals
7075,1409,32.3179517,-8.9473752,No,No,No,Oilcrops
7077,924,32.3942548,-8.678652,No,No,No,Cereals
7078,921,32.3992304,-8.6694945,No,No,No,Cereals
7079,921,32.4011276,-8.6664893,No,No,No,Cereals
7080,917,32.4056966,-8.6801294,No,No,No,Cereals
7081,1579,31.9004743,-8.6430363,No,No,No,Cereals
7082,1575,31.9013967,-8.6408331,No,No,No,Cereals
7083,1548,31.9039066,-8.6336085,No,No,No,Cereals
7084,1565,31.8964006,-8.6438038,No,No,No,Cereals
7085,1862,31.6838922,-8.8026217,No,No,No,Cereals
7086,1828,31.691246,-8.7932901,No,No,No,Cereals
7087,1823,31.6941219,-8.7956774,No,No,No,Cereals
7090,806,32.3469294,-8.3198066,No,No,No,Cereals
7091,807,32.344231,-8.3094015,No,No,No,Cereals
7092,806,32.3481227,-8.3053949,No,No,No,Cereals
7093,808,32.3501255,-8.3064819,No,No,Yes,Cereals
7094,1555,31.8258257,-8.3728408,No,No,No,Cereals
7095,1553,31.8203184,-8.3728343,No,No,No,Cereals
7096,1559,31.8158561,-8.3697403,No,No,No,Cereals
7097,1555,31.8151695,-8.364492,No,No,No,Cereals
7099,1988,31.728207,-8.12093,No,No,No,Roots and tubers
7100,1947,31.7304468,-8.1099467,No,No,No,Cereals
7101,1948,31.7299291,-8.1087273,No,No,No,Cereals
7102,1741,31.4030588,-7.9745935,No,No,No,Cereals
7103,1752,31.3993408,-7.9714796,No,No,No,Cereals
7104,1753,31.3877524,-7.9671517,No,No,No,Cereals
7105,1758,31.3956309,-7.9806924,No,No,No,Cereals
7106,1635,31.1317724,-7.8843924,No,No,No,Fodder plants
7108,1627,31.1468607,-7.8808267,No,No,No,Fodder plants
7109,1640,31.1385001,-7.887597,No,No,No,Cereals
7112,1902,31.3982607,-7.5528427,No,No,No,Cereals
7113,1835,31.405023,-7.5656008,No,No,No,"Other crops (e.g., rubber)"
7114,499,37.6536782,-6.8267739,No,No,No,Fruits
7115,1278,26.1261315,-17.1333465,No,No,Yes,Cereals
7119,1318,26.7245438,-17.1916757,No,No,Yes,Cereals
7120,1318,26.711283,-17.1851507,No,No,Yes,Cereals
7121,1314,26.7072076,-17.1911072,No,No,Yes,Cereals
7124,1350,26.6660736,-16.7809198,No,No,Yes,Cereals
7125,1346,26.6678248,-16.7808084,No,No,Yes,Cereals
7126,1341,26.6557186,-16.7710787,No,No,No,Cereals
7127,778,8.7842033,36.080445,No,No,Yes,Cereals
7130,661,9.1584814,36.0787537,No,No,Yes,Cereals
7131,652,9.1589217,36.0887302,No,No,Yes,Cereals
7133,798,8.7876455,36.082406,No,No,Yes,Cereals
7134,780,8.7851361,36.0812955,No,No,Yes,Cereals
7135,754,8.42943315759774,36.3027850694929,No,No,Yes,Cereals
7139,434,9.184395,36.3604383,No,No,No,Oilcrops
7140,524,9.1745264,36.3755371,No,No,No,Pulses
7141,595,9.1646912,36.3674521,No,No,Yes,Oilcrops
7142,618,9.1609285,36.3711952,No,No,No,Cereals
7143,366,8.8952112,36.8447731,No,No,Yes,Cereals
7145,974,9.0127685,35.8635683,No,No,Yes,Cereals
7146,928,9.0063213,35.8649745,No,No,Yes,Cereals
7147,979,9.0095583,35.8711162,No,No,Yes,Cereals
7148,919,9.0107719,35.8577267,No,No,Yes,Cereals
7150,114,20.1758427,31.9742832,No,No,No,Fruits
7154,60,19.9934358,31.8048944,No,No,No,Cereals
7155,75,19.9911326,31.8123283,No,No,No,Oilcrops
7161,83,-4.1471423,5.4153059,No,No,No,Roots and tubers
7162,74,-4.3983201,5.4015781,No,No,No,"Other crops (e.g., rubber)"
7164,84,-4.4015531,5.3979081,No,No,No,"Other crops (e.g., rubber)"
7165,81,-4.396065,5.397545,No,No,No,"Other crops (e.g., rubber)"
7167,85,-4.1153313,5.6535686,No,No,No,Roots and tubers
7168,108,-4.1166091,5.640988,No,No,No,"Other crops (e.g., rubber)"
7169,104,-4.1194333,5.6430933,No,No,No,"Other crops (e.g., rubber)"
7170,120,-3.9967958,6.070235,No,No,No,"Other crops (e.g., rubber)"
7173,106,-3.9886212,6.0758448,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7174,118,-4.5000633,5.9553183,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7175,94,-4.4969083,5.957695,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7176,96,-4.49647,5.950425,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7177,84,-4.7482183,5.8218283,No,No,No,"Other crops (e.g., rubber)"
7178,97,-4.74842,5.82436,No,No,No,Oilcrops
7179,81,-4.7497433,5.8255867,No,No,No,Oilcrops
7180,97,-4.7602733,5.8318133,No,No,No,Pulses
7181,109,-4.4887045,5.9527441,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7182,75,-5.19019,5.4786317,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7183,61,-5.1904533,5.4841183,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7184,64,-5.1844083,5.4847333,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7185,71,-5.1777267,5.4910817,No,No,No,"Other crops (e.g., rubber)"
7189,36,-5.165505,5.126545,No,No,No,"Semi-luxury foods (coffee, tea, cocoa, tobacco, nuts)"
7190,79,-4.9591037,6.0169795,No,No,No,"Other crops (e.g., rubber)"
7191,95,-4.9731984,6.0211025,No,No,No,Fruits
7192,85,-4.9662483,6.0267533,No,No,No,"Other crops (e.g., rubber)"
7194,90,21.3975018,29.0540683,No,No,No,Vegetables
7195,100,21.4008284,29.0515778,No,No,No,Vegetables
7196,99,21.4019197,29.0562743,No,No,No,Fruits
7197,107,21.3882561,29.0624232,No,No,No,Vegetables
7198,463,9.55054684729163,35.3224844291396,No,No,Yes,Oilcrops
7199,444,9.54805956393545,35.3184440296098,No,Yes,Yes,Oilcrops
7200,441,9.55734313938042,35.3243237165835,No,No,Yes,Oilcrops
7201,464,9.55470009247948,35.3291491771558,No,No,Yes,Oilcrops
7202,147,10.0741461995979,35.2851827793458,No,No,Yes,Oilcrops
7203,140,10.0737024793216,35.2837739665784,No,No,Yes,Oilcrops
7204,151,10.0628082653421,35.2921597507458,No,No,Yes,Oilcrops
7205,145,10.060368738144,35.2862651351878,No,No,Yes,Oilcrops
7206,312,9.81026463681245,35.6494762439366,No,No,Yes,Oilcrops
7208,293,9.79525637417837,35.6436122253931,No,No,Yes,Oilcrops
7209,303,9.79043785144017,35.6566722683074,No,No,Yes,Fruits
7214,106,10.6038007,35.4301222,No,No,Yes,Oilcrops
7218,48,10.5281033,35.6501267,No,No,No,Oilcrops
7219,96,10.5230233,35.656915,No,No,Yes,Oilcrops
7221,96,10.5348283,35.6443283,No,No,Yes,Oilcrops
7226,123,20.4394818,32.3380149,No,No,No,Cereals
7227,104,20.4346836,32.3412847,No,No,No,Cereals
7228,133,20.4519267,32.3371367,No,No,No,Fruits
7229,133,20.4498235,32.3372636,No,No,No,Cereals
7237,1012,28.8114529,-15.3711433,No,No,No,Cereals
7242,1188,27.9260345,-14.9084831,No,No,No,Oilcrops
7244,1185,27.920424,-14.9054931,No,No,No,Cereals
7245,1192,27.9182398,-14.9011224,No,No,No,Cereals
7249,1175,28.0456142,-15.351928,No,No,Yes,Cereals
7268,82,25.6742407,-33.5173286,No,No,No,Fruits
7269,81,25.678199,-33.513655,No,No,No,Fruits
7270,64,25.6775898,-33.6077647,No,No,No,Fodder plants
7271,70,25.6714644,-33.615095,No,No,No,Fodder plants
7272,61,25.6746535,-33.6156274,No,No,No,Fodder plants
7273,47,25.672358,-33.6030922,No,No,No,Fodder plants
7275,237,26.1691132,-33.6063747,No,No,No,Fodder plants
7277,212,26.1673915,-33.6154492,No,No,No,Fodder plants
7292,1217,35.7467806,-5.2283434,No,No,No,Cereals
7297,1336,35.3450378,-4.8781797,No,No,No,Cereals
7298,1344,35.3423679,-4.876433,No,No,No,Cereals
7299,1352,35.3553013,-4.8805998,No,No,Yes,Cereals
7300,1325,35.3483843,-4.8897708,No,No,No,Cereals
7302,1164,35.8052724,-4.5184532,No,No,No,Cereals
7304,1169,35.8046922,-4.5240033,No,No,No,Cereals
7305,1157,35.812818,-4.5251596,No,No,No,Cereals
7306,1159,35.8136185,-4.5295485,No,No,No,Cereals
7307,1167,35.9244529,-4.3402541,No,No,No,Cereals
7308,1159,35.9282642,-4.3421546,No,No,No,Cereals
7309,1163,35.9309658,-4.3511356,No,No,No,Cereals
7310,1168,35.9362538,-4.3499272,No,No,No,Cereals
7311,2205,35.471649,-4.1711453,No,No,No,Cereals
7312,2204,35.4670847,-4.1700944,No,No,No,Cereals
7313,2202,35.4793705,-4.1570621,Yes,Yes,No,Cereals
7316,1632,35.2721204,-4.4923222,No,No,No,Cereals
7317,1573,35.2662573,-4.4796549,Yes,Yes,Yes,Cereals
7318,1580,35.2642795,-4.480475,No,No,No,Cereals
7319,1595,35.0745876,-4.4137834,No,No,No,Cereals
7320,1596,35.0684608,-4.4147465,No,No,No,Cereals
7321,1590,35.0627638,-4.4101893,No,No,No,Cereals
7323,1858,35.1729609,-4.0224492,No,No,No,Cereals
7324,1867,35.1686716,-4.0178678,No,No,No,Cereals
7325,1863,35.1711762,-4.017129,No,No,No,Cereals
7326,1857,35.1738569,-4.0185305,No,No,No,Cereals
7327,1659,35.1716211,-4.2289957,No,No,No,Cereals
7329,1485,27.1277458,-26.3496764,No,No,No,Fibre crops
7330,1430,25.7664633,-27.0762116,No,No,No,Oilcrops
7331,1434,25.7723989,-27.0756039,No,No,No,Oilcrops
7332,1500,25.935548,-26.9379939,No,No,Yes,Cereals
7333,1493,25.9341091,-26.9373998,No,No,Yes,Cereals
7334,1531,25.9792765,-26.0597676,No,No,No,Oilcrops
7335,1533,25.9747696,-26.0652227,No,No,No,Oilcrops
7342,1400,25.7754038,-25.7894933,No,No,Yes,Fodder plants
7345,1401,25.7759875,-25.7912425,No,No,No,Fodder plants
7361,1243,25.1472231,-28.0142871,No,No,Yes,Roots and tubers
7362,1243,25.1472231,-28.0142871,No,No,Yes,Cereals
7364,1310,25.4152769,-28.140094,No,No,No,Cereals
7367,1298,25.8480866,-27.955839,No,No,No,Cereals
7368,1300,25.8471558,-27.9567679,No,No,No,Cereals
7369,1299,25.8428774,-27.9585916,No,No,No,Cereals
7370,1296,25.8390829,-27.9562881,No,No,No,Cereals
7376,1315,26.1178333,-28.0661057,No,No,No,Cereals
7377,1315,26.1157962,-28.0649568,No,No,No,Cereals
7378,1311,26.1132699,-28.0654977,No,No,No,Cereals
7379,1316,26.1143377,-28.0622328,No,No,No,Cereals
7389,1333,26.4201079,-28.2306216,No,No,No,Oilcrops
7390,1331,26.4286532,-28.2313495,No,No,No,Oilcrops
7391,1333,26.4332163,-28.2306086,No,No,No,Cereals
7392,1337,26.4285073,-28.2414031,No,No,No,Oilcrops
7414,279,39.508925,-15.2037417,No,No,Yes,Pulses
7416,273,39.5196839,-15.2166058,No,No,Yes,Roots and tubers
7419,219,39.7205567,-15.0504784,No,No,Yes,Fruits
7422,519,38.8663567,-14.8838095,No,No,Yes,Roots and tubers
7423,520,38.8746383,-14.8856328,No,No,Yes,Roots and tubers
7424,530,38.8752294,-14.8860083,No,No,Yes,Roots and tubers
7425,545,38.8723678,-14.8935774,No,No,Yes,Roots and tubers
7426,495,38.867773,-14.9160932,No,No,Yes,Roots and tubers
7429,488,38.8694067,-14.928505,No,No,Yes,Roots and tubers
7430,406,39.1049793,-14.9505333,No,No,No,"Other crops (e.g., rubber)"
7433,413,39.1080234,-14.9450804,No,No,Yes,Cereals
7434,300,39.0380909,-15.2004812,No,No,Yes,Roots and tubers
7435,303,39.035135,-15.1938152,No,No,Yes,Fruits
7436,297,39.0342574,-15.1900474,No,No,Yes,Roots and tubers
7437,293,39.0362598,-15.1897805,No,No,Yes,Roots and tubers
7438,174,39.9152463,-14.8297958,No,No,Yes,"Other crops (e.g., rubber)"
7439,161,39.9126817,-14.8361233,No,No,Yes,Fruits
7440,190,39.9085487,-14.8327701,No,No,Yes,Roots and tubers
7441,185,39.9052816,-14.8383471,No,No,Yes,"Other crops (e.g., rubber)"
7442,396,39.2555333,-14.8910033,No,No,Yes,Roots and tubers
7443,390,39.2556754,-14.8898301,No,No,Yes,"Other crops (e.g., rubber)"
7444,381,39.2593083,-14.890106,No,No,Yes,"Other crops (e.g., rubber)"
7445,383,39.2626067,-14.8873967,No,No,Yes,Roots and tubers
7447,273,39.5483284,-14.7951951,No,No,Yes,Roots and tubers
7449,398,39.2987143,-14.7033418,No,No,No,"Other crops (e.g., rubber)"
7450,412,39.2965171,-14.7135677,No,No,Yes,"Other crops (e.g., rubber)"
7451,409,39.3014178,-14.7022594,No,No,Yes,"Other crops (e.g., rubber)"
7452,425,39.3089249,-14.70049,No,No,Yes,Roots and tubers
7454,186,39.3208403,-15.6115631,No,No,Yes,Roots and tubers
7455,181,39.3283516,-15.6165861,No,No,Yes,Fruits
7457,125,39.3973276,-15.8417677,No,No,Yes,Pulses
7458,105,39.3990034,-15.8467168,No,No,Yes,Cereals
7459,129,39.411105,-15.8469322,No,No,Yes,Fruits
7460,127,39.4141435,-15.8451451,No,No,Yes,Fruits
7461,99,39.6049875,-15.8498012,No,No,Yes,Fodder plants
7462,97,39.6221732,-15.8584516,No,No,Yes,Roots and tubers
7463,112,39.6112656,-15.8646598,No,No,Yes,Roots and tubers
7465,74,39.5043356,-16.0128718,No,No,Yes,Roots and tubers
7466,69,39.5049403,-16.0203871,No,No,Yes,Roots and tubers
7467,80,39.4928175,-16.0260144,No,No,Yes,Roots and tubers
7468,98,39.4885597,-16.0134248,No,No,Yes,Roots and tubers
7469,82,39.2628622,-15.98108,No,No,Yes,Fodder plants
7470,68,39.2701843,-15.9804773,No,No,Yes,Oilcrops
7471,69,39.2658211,-15.9874434,No,No,Yes,Fodder plants
7472,79,39.2656854,-15.9889614,No,No,Yes,Fodder plants
7473,149,39.0339255,-16.0504522,No,No,Yes,Roots and tubers
7474,155,39.0303085,-16.0534707,No,No,Yes,Roots and tubers
7478,18,39.3163224,-16.3820771,No,No,Yes,Oilcrops
7481,-3,39.1448846,-16.8012989,No,No,Yes,Fruits
7482,1,39.1405329,-16.7976823,No,No,Yes,Fruits
7483,14,39.1404467,-16.7925043,No,No,Yes,Roots and tubers
7484,22,39.5013878,-16.3836734,No,No,Yes,Roots and tubers
7485,29,39.4948943,-16.3842985,No,No,Yes,Roots and tubers
7486,33,39.4953322,-16.3879718,No,No,Yes,Roots and tubers
7487,21,39.4906742,-16.3753365,No,No,Yes,Pulses
7489,98,39.8505159,-15.9386619,No,No,Yes,Oilcrops
7490,105,39.8407663,-15.934291,No,No,Yes,Roots and tubers
7492,94,39.8449532,-15.9308356,No,No,Yes,Fruits
7493,374,38.4208716,-14.2800804,No,No,Yes,Roots and tubers
7497,449,38.2001299,-14.6002518,No,No,Yes,Fibre crops
7499,443,38.195463,-14.5983235,No,No,Yes,Cereals
7504,439,38.2005167,-14.5940518,No,No,Yes,Cereals
7507,357,38.4390894,-14.2861354,No,No,Yes,Pulses
7508,365,38.430067,-14.2790846,No,No,No,Cereals
7509,602,38.196993,-15.1495434,No,No,Yes,Cereals
7510,633,38.2089719,-15.1496011,No,No,Yes,Cereals
7511,614,38.2125027,-15.1650261,No,No,Yes,Cereals
7516,624,37.9275771,-15.1958392,No,No,Yes,Cereals
7517,594,38.0159093,-14.9610985,No,No,Yes,Cereals
7518,620,38.013788,-14.9679001,No,No,Yes,Cereals
7519,623,38.0248544,-14.9642461,No,No,Yes,Roots and tubers
7524,684,37.6429535,-14.9429405,No,No,Yes,Pulses
7525,577,37.1715929,-14.866387,No,No,Yes,Cereals
7526,586,37.1784428,-14.8621148,No,No,Yes,Cereals
7529,615,37.1765259,-14.7677941,No,No,Yes,Cereals
7536,1060,37.1717143,-14.9886127,No,No,Yes,Pulses
7540,195,39.9940513,-13.6018315,No,No,Yes,Cereals
7541,251,39.9075856,-13.7829562,No,No,Yes,Cereals
7542,288,39.9134751,-13.7808165,No,No,Yes,Fruits
7543,261,39.9067249,-13.780966,No,No,Yes,Cereals
7544,194,40.351301,-13.7597942,No,No,Yes,Cereals
7546,153,40.3563002,-13.7596679,No,No,No,Oilcrops
7547,179,40.3554082,-13.7513894,No,No,Yes,Cereals
7550,200,40.1818864,-13.8860241,No,No,No,Cereals
7551,173,40.180329,-13.8864411,No,No,Yes,Cereals
7554,233,39.8666237,-14.0838398,No,No,Yes,Pulses
7555,238,39.8670946,-14.0799995,No,No,Yes,Cereals
7565,357,39.2924995,-14.1919929,No,No,Yes,Cereals
7566,365,39.289402,-14.181152,No,No,Yes,Cereals
7567,359,39.2921689,-14.1926744,No,No,Yes,Roots and tubers
7568,371,39.293432,-14.195958,No,No,Yes,Oilcrops
7569,317,39.0041602,-14.1883495,No,No,Yes,Cereals
7570,306,39.0016057,-14.1889181,No,No,Yes,Oilcrops
7572,355,39.6677299,-14.3721563,No,No,Yes,Roots and tubers
7573,354,39.6641102,-14.3721008,No,No,No,Roots and tubers
7575,350,39.6521393,-14.3683976,No,No,Yes,Cereals
7577,80,40.0123218,-15.5630882,No,No,Yes,Fruits
7579,89,40.0114818,-15.5703769,No,No,Yes,Oilcrops
7580,93,40.0123156,-15.5771852,No,No,Yes,Roots and tubers
7581,-6,40.1456561,-15.8952656,No,No,Yes,Roots and tubers
7582,-6,40.1470619,-15.894337,No,No,Yes,Roots and tubers
7586,103,39.8814831,-15.2607775,No,No,Yes,Cereals
7589,112,40.1744952,-15.290532,No,No,Yes,Roots and tubers
7590,97,40.1723623,-15.2843681,No,No,Yes,Roots and tubers
7591,113,40.1640762,-15.2815384,No,No,Yes,Roots and tubers
